"Date","Price","Open","High","Low","Change %"
"21-04-2010","8.008","8.008","8.008","8.008","0.30%"
"20-04-2010","7.984","7.984","7.984","7.984","-1.15%"
"19-04-2010","8.077","8.077","8.077","8.077","-0.14%"
"16-04-2010","8.088","8.088","8.088","8.088","0.11%"
"15-04-2010","8.079","8.079","8.079","8.079","0.27%"
"13-04-2010","8.057","8.057","8.057","8.057","0.35%"
"12-04-2010","8.029","8.029","8.029","8.029","0.20%"
"09-04-2010","8.013","8.013","8.013","8.013","1.91%"
"08-04-2010","7.863","7.863","7.863","7.863","0.86%"
"07-04-2010","7.796","7.796","7.796","7.796","0.01%"
"06-04-2010","7.795","7.795","7.795","7.795","-0.20%"
"05-04-2010","7.811","7.811","7.811","7.811","-0.50%"
"31-03-2010","7.850","7.850","7.850","7.850","1.04%"
"30-03-2010","7.769","7.769","7.769","7.769","0.09%"
"29-03-2010","7.762","7.762","7.762","7.762","-1.20%"
"26-03-2010","7.856","7.856","7.856","7.856","-0.24%"
"25-03-2010","7.875","7.875","7.875","7.875","0.15%"
"23-03-2010","7.863","7.863","7.863","7.863","0.10%"
"22-03-2010","7.855","7.855","7.855","7.855","0.31%"
"19-03-2010","7.831","7.831","7.831","7.831","-1.02%"
"18-03-2010","7.912","7.912","7.912","7.912","-0.67%"
"17-03-2010","7.965","7.965","7.965","7.965","-0.50%"
"15-03-2010","8.005","8.005","8.005","8.005","-0.12%"
"12-03-2010","8.015","8.015","8.015","8.015","0.19%"
"11-03-2010","8.000","8.000","8.000","8.000","0.28%"
"10-03-2010","7.978","7.978","7.978","7.978","0.10%"
"09-03-2010","7.970","7.970","7.970","7.970","-0.50%"
"08-03-2010","8.010","8.010","8.010","8.010","0.46%"
"05-03-2010","7.973","7.973","7.973","7.973","0.35%"
"04-03-2010","7.945","7.945","7.945","7.945","-0.09%"
"03-03-2010","7.952","7.952","7.952","7.952","0.10%"
"02-03-2010","7.944","7.944","7.944","7.944","1.02%"
"26-02-2010","7.864","7.864","7.864","7.864","0.52%"
"25-02-2010","7.823","7.823","7.823","7.823","0.31%"
"24-02-2010","7.799","7.799","7.799","7.799","0.00%"
"23-02-2010","7.799","7.799","7.799","7.799","-0.60%"
"22-02-2010","7.846","7.846","7.846","7.846","-0.49%"
"19-02-2010","7.885","7.885","7.885","7.885","0.20%"
"18-02-2010","7.869","7.869","7.869","7.869","-0.29%"
"17-02-2010","7.892","7.892","7.892","7.892","0.31%"
"16-02-2010","7.868","7.868","7.868","7.868","-0.29%"
"15-02-2010","7.891","7.891","7.891","7.891","0.41%"
"11-02-2010","7.859","7.859","7.859","7.859","0.91%"
"10-02-2010","7.788","7.788","7.788","7.788","1.13%"
"09-02-2010","7.701","7.701","7.701","7.701","0.30%"
"08-02-2010","7.678","7.678","7.678","7.678","0.00%"
"05-02-2010","7.678","7.678","7.678","7.678","-0.19%"
"04-02-2010","7.693","7.693","7.693","7.693","0.31%"
"03-02-2010","7.669","7.669","7.669","7.669","-0.09%"
"02-02-2010","7.676","7.676","7.676","7.676","0.50%"
"01-02-2010","7.638","7.638","7.638","7.638","0.62%"
"29-01-2010","7.591","7.591","7.591","7.591","0.56%"
"28-01-2010","7.549","7.549","7.549","7.549","0.07%"
"27-01-2010","7.544","7.544","7.544","7.544","-0.51%"
"25-01-2010","7.583","7.583","7.583","7.583","0.21%"
"22-01-2010","7.567","7.567","7.567","7.567","0.01%"
"21-01-2010","7.566","7.566","7.566","7.566","-0.81%"
"20-01-2010","7.628","7.628","7.628","7.628","-0.09%"
"19-01-2010","7.635","7.635","7.635","7.635","0.29%"
"18-01-2010","7.613","7.613","7.613","7.613","-1.59%"
"15-01-2010","7.736","7.736","7.736","7.736","0.47%"
"14-01-2010","7.700","7.700","7.700","7.700","-0.86%"
"13-01-2010","7.767","7.767","7.767","7.767","-0.40%"
"12-01-2010","7.798","7.798","7.798","7.798","0.61%"
"11-01-2010","7.751","7.751","7.751","7.751","-0.28%"
"08-01-2010","7.773","7.773","7.773","7.773","-0.06%"
"07-01-2010","7.778","7.778","7.778","7.778","0.57%"
"06-01-2010","7.734","7.734","7.734","7.734","0.43%"
"05-01-2010","7.701","7.701","7.701","7.701","0.33%"
"04-01-2010","7.676","7.676","7.676","7.676","-0.25%"
"01-01-2010","7.695","7.695","7.695","7.695","0.21%"
"31-12-2009","7.679","7.679","7.679","7.679","-0.09%"
"30-12-2009","7.686","7.686","7.686","7.686","-0.40%"
"29-12-2009","7.717","7.717","7.717","7.717","0.40%"
"24-12-2009","7.686","7.686","7.686","7.686","-0.29%"
"23-12-2009","7.708","7.708","7.708","7.708","-0.04%"
"22-12-2009","7.711","7.711","7.711","7.711","-0.36%"
"21-12-2009","7.739","7.739","7.739","7.739","0.10%"
"18-12-2009","7.731","7.731","7.731","7.731","1.10%"
"17-12-2009","7.647","7.647","7.647","7.647","-0.57%"
"16-12-2009","7.691","7.691","7.691","7.691","1.13%"
"15-12-2009","7.605","7.605","7.605","7.605","0.49%"
"14-12-2009","7.568","7.568","7.568","7.568","-0.09%"
"11-12-2009","7.575","7.575","7.575","7.575","0.57%"
"10-12-2009","7.532","7.532","7.532","7.532","0.88%"
"09-12-2009","7.466","7.466","7.466","7.466","0.17%"
"08-12-2009","7.453","7.453","7.453","7.453","-0.40%"
"07-12-2009","7.483","7.483","7.483","7.483","0.11%"
"04-12-2009","7.475","7.475","7.475","7.475","1.03%"
"03-12-2009","7.399","7.399","7.399","7.399","0.90%"
"02-12-2009","7.333","7.333","7.333","7.333","0.12%"
"01-12-2009","7.324","7.324","7.324","7.324","0.92%"
"30-11-2009","7.257","7.257","7.257","7.257","0.83%"
"27-11-2009","7.197","7.197","7.197","7.197","0.40%"
"26-11-2009","7.168","7.168","7.168","7.168","-0.31%"
"25-11-2009","7.190","7.190","7.190","7.190","-0.15%"
"24-11-2009","7.201","7.201","7.201","7.201","-0.35%"
"23-11-2009","7.226","7.226","7.226","7.226","0.53%"
"20-11-2009","7.188","7.188","7.188","7.188","-1.03%"
"19-11-2009","7.263","7.263","7.263","7.263","-0.06%"
"18-11-2009","7.267","7.267","7.267","7.267","-0.15%"
"17-11-2009","7.278","7.278","7.278","7.278","-0.51%"
"16-11-2009","7.315","7.315","7.315","7.315","-0.22%"
"13-11-2009","7.331","7.331","7.331","7.331","-0.38%"
"12-11-2009","7.359","7.359","7.359","7.359","0.30%"
"11-11-2009","7.337","7.337","7.337","7.337","0.41%"
"10-11-2009","7.307","7.307","7.307","7.307","0.00%"
"09-11-2009","7.307","7.307","7.307","7.307","-0.19%"
"06-11-2009","7.321","7.321","7.321","7.321","0.51%"
"05-11-2009","7.284","7.284","7.284","7.284","0.10%"
"04-11-2009","7.277","7.277","7.277","7.277","0.48%"
"03-11-2009","7.242","7.242","7.242","7.242","-0.88%"
"30-10-2009","7.306","7.306","7.306","7.306","0.55%"
"29-10-2009","7.266","7.266","7.266","7.266","0.00%"
"28-10-2009","7.266","7.266","7.266","7.266","-0.94%"
"27-10-2009","7.335","7.335","7.335","7.335","-1.25%"
"26-10-2009","7.428","7.428","7.428","7.428","-0.46%"
"23-10-2009","7.462","7.462","7.462","7.462","1.06%"
"22-10-2009","7.384","7.384","7.384","7.384","0.46%"
"21-10-2009","7.350","7.350","7.350","7.350","-0.74%"
"20-10-2009","7.405","7.405","7.405","7.405","-0.05%"
"16-10-2009","7.409","7.409","7.409","7.409","0.52%"
"15-10-2009","7.371","7.371","7.371","7.371","0.00%"
"14-10-2009","7.371","7.371","7.371","7.371","0.20%"
"12-10-2009","7.356","7.356","7.356","7.356","0.41%"
"09-10-2009","7.326","7.326","7.326","7.326","1.52%"
"08-10-2009","7.216","7.216","7.216","7.216","-0.61%"
"07-10-2009","7.260","7.260","7.260","7.260","0.51%"
"06-10-2009","7.223","7.223","7.223","7.223","0.82%"
"05-10-2009","7.164","7.164","7.164","7.164","-0.82%"
"01-10-2009","7.223","7.223","7.223","7.223","0.11%"
"29-09-2009","7.215","7.215","7.215","7.215","0.50%"
"25-09-2009","7.179","7.179","7.179","7.179","1.03%"
"24-09-2009","7.106","7.106","7.106","7.106","0.21%"
"23-09-2009","7.091","7.091","7.091","7.091","-0.62%"
"22-09-2009","7.135","7.135","7.135","7.135","0.31%"
"18-09-2009","7.113","7.113","7.113","7.113","-0.50%"
"17-09-2009","7.149","7.149","7.149","7.149","0.92%"
"16-09-2009","7.084","7.084","7.084","7.084","-0.31%"
"15-09-2009","7.106","7.106","7.106","7.106","-1.76%"
"14-09-2009","7.233","7.233","7.233","7.233","-1.83%"
"11-09-2009","7.368","7.368","7.368","7.368","-0.70%"
"10-09-2009","7.420","7.420","7.420","7.420","1.05%"
"09-09-2009","7.343","7.343","7.343","7.343","-0.45%"
"08-09-2009","7.376","7.376","7.376","7.376","1.08%"
"07-09-2009","7.297","7.297","7.297","7.297","-2.20%"
"04-09-2009","7.461","7.461","7.461","7.461","0.09%"
"03-09-2009","7.454","7.454","7.454","7.454","0.77%"
"02-09-2009","7.397","7.397","7.397","7.397","-0.36%"
"01-09-2009","7.424","7.424","7.424","7.424","-0.13%"
"31-08-2009","7.434","7.434","7.434","7.434","1.24%"
"28-08-2009","7.343","7.343","7.343","7.343","0.98%"
"27-08-2009","7.272","7.272","7.272","7.272","0.61%"
"26-08-2009","7.228","7.228","7.228","7.228","-1.20%"
"25-08-2009","7.316","7.316","7.316","7.316","-0.34%"
"24-08-2009","7.341","7.341","7.341","7.341","0.15%"
"21-08-2009","7.330","7.330","7.330","7.330","2.03%"
"20-08-2009","7.184","7.184","7.184","7.184","0.70%"
"18-08-2009","7.134","7.134","7.134","7.134","0.51%"
"17-08-2009","7.098","7.098","7.098","7.098","-0.20%"
"14-08-2009","7.112","7.112","7.112","7.112","1.08%"
"13-08-2009","7.036","7.036","7.036","7.036","-0.07%"
"12-08-2009","7.041","7.041","7.041","7.041","-0.20%"
"11-08-2009","7.055","7.055","7.055","7.055","-0.56%"
"10-08-2009","7.095","7.095","7.095","7.095","0.77%"
"07-08-2009","7.041","7.041","7.041","7.041","-0.71%"
"06-08-2009","7.091","7.091","7.091","7.091","0.41%"
"05-08-2009","7.062","7.062","7.062","7.062","0.77%"
"04-08-2009","7.008","7.008","7.008","7.008","-0.06%"
"03-08-2009","7.012","7.012","7.012","7.012","0.20%"
"31-07-2009","6.998","6.998","6.998","6.998","0.55%"
"30-07-2009","6.960","6.960","6.960","6.960","0.78%"
"29-07-2009","6.906","6.906","6.906","6.906","0.00%"
"28-07-2009","6.906","6.906","6.906","6.906","-0.62%"
"27-07-2009","6.949","6.949","6.949","6.949","-1.33%"
"24-07-2009","7.043","7.043","7.043","7.043","0.56%"
"23-07-2009","7.004","7.004","7.004","7.004","0.23%"
"22-07-2009","6.988","6.988","6.988","6.988","-0.98%"
"21-07-2009","7.057","7.057","7.057","7.057","0.01%"
"20-07-2009","7.056","7.056","7.056","7.056","0.66%"
"17-07-2009","7.010","7.010","7.010","7.010","0.00%"
"16-07-2009","7.010","7.010","7.010","7.010","-0.31%"
"15-07-2009","7.032","7.032","7.032","7.032","0.21%"
"14-07-2009","7.017","7.017","7.017","7.017","0.33%"
"13-07-2009","6.994","6.994","6.994","6.994","-0.43%"
"10-07-2009","7.024","7.024","7.024","7.024","0.56%"
"09-07-2009","6.985","6.985","6.985","6.985","-0.33%"
"08-07-2009","7.008","7.008","7.008","7.008","-0.96%"
"07-07-2009","7.076","7.076","7.076","7.076","0.77%"
"06-07-2009","7.022","7.022","7.022","7.022","2.75%"
"03-07-2009","6.834","6.834","6.834","6.834","-0.64%"
"02-07-2009","6.878","6.878","6.878","6.878","-1.49%"
"01-07-2009","6.982","6.982","6.982","6.982","-0.44%"
"30-06-2009","7.013","7.013","7.013","7.013","0.21%"
"29-06-2009","6.998","6.998","6.998","6.998","0.00%"
"26-06-2009","6.998","6.998","6.998","6.998","-0.06%"
"25-06-2009","7.002","7.002","7.002","7.002","-0.03%"
"24-06-2009","7.004","7.004","7.004","7.004","-0.11%"
"23-06-2009","7.012","7.012","7.012","7.012","0.88%"
"22-06-2009","6.951","6.951","6.951","6.951","0.43%"
"19-06-2009","6.921","6.921","6.921","6.921","0.23%"
"18-06-2009","6.905","6.905","6.905","6.905","0.10%"
"17-06-2009","6.898","6.898","6.898","6.898","-0.20%"
"16-06-2009","6.912","6.912","6.912","6.912","0.10%"
"15-06-2009","6.905","6.905","6.905","6.905","-0.10%"
"12-06-2009","6.912","6.912","6.912","6.912","0.22%"
"11-06-2009","6.897","6.897","6.897","6.897","1.65%"
"10-06-2009","6.785","6.785","6.785","6.785","1.98%"
"09-06-2009","6.653","6.653","6.653","6.653","0.89%"
"08-06-2009","6.594","6.594","6.594","6.594","0.59%"
"05-06-2009","6.555","6.555","6.555","6.555","0.18%"
"04-06-2009","6.543","6.543","6.543","6.543","-0.55%"
"03-06-2009","6.579","6.579","6.579","6.579","-1.05%"
"02-06-2009","6.649","6.649","6.649","6.649","-0.48%"
"01-06-2009","6.681","6.681","6.681","6.681","-0.43%"
"29-05-2009","6.710","6.710","6.710","6.710","0.16%"
"28-05-2009","6.699","6.699","6.699","6.699","1.16%"
"27-05-2009","6.622","6.622","6.622","6.622","0.88%"
"26-05-2009","6.564","6.564","6.564","6.564","0.34%"
"25-05-2009","6.542","6.542","6.542","6.542","1.00%"
"22-05-2009","6.477","6.477","6.477","6.477","0.84%"
"21-05-2009","6.423","6.423","6.423","6.423","0.88%"
"20-05-2009","6.367","6.367","6.367","6.367","-0.48%"
"19-05-2009","6.398","6.398","6.398","6.398","1.57%"
"18-05-2009","6.299","6.299","6.299","6.299","-1.87%"
"15-05-2009","6.419","6.419","6.419","6.419","0.22%"
"14-05-2009","6.405","6.405","6.405","6.405","0.79%"
"13-05-2009","6.355","6.355","6.355","6.355","-0.78%"
"12-05-2009","6.405","6.405","6.405","6.405","0.68%"
"11-05-2009","6.362","6.362","6.362","6.362","-0.30%"
"08-05-2009","6.381","6.381","6.381","6.381","2.34%"
"07-05-2009","6.235","6.235","6.235","6.235","0.78%"
"06-05-2009","6.187","6.187","6.187","6.187","-1.78%"
"05-05-2009","6.299","6.299","6.299","6.299","-0.88%"
"04-05-2009","6.355","6.355","6.355","6.355","2.06%"
"02-05-2009","6.227","6.227","6.227","6.227","-0.24%"
"29-04-2009","6.242","6.242","6.242","6.242","0.71%"
"28-04-2009","6.198","6.198","6.198","6.198","1.09%"
"27-04-2009","6.131","6.131","6.131","6.131","0.18%"
"25-04-2009","6.120","6.120","6.120","6.120","-0.07%"
"24-04-2009","6.124","6.124","6.124","6.124","-1.34%"
"23-04-2009","6.207","6.207","6.207","6.207","0.57%"
"22-04-2009","6.172","6.172","6.172","6.172","0.00%"
"21-04-2009","6.172","6.172","6.172","6.172","-3.50%"
"20-04-2009","6.396","6.396","6.396","6.396","-0.20%"
"18-04-2009","6.409","6.409","6.409","6.409","-0.02%"
"17-04-2009","6.410","6.410","6.410","6.410","-0.54%"
"16-04-2009","6.445","6.445","6.445","6.445","-2.60%"
"15-04-2009","6.617","6.617","6.617","6.617","-1.82%"
"13-04-2009","6.740","6.740","6.740","6.740","0.66%"
"11-04-2009","6.696","6.696","6.696","6.696","-0.33%"
"09-04-2009","6.718","6.718","6.718","6.718","-2.11%"
"08-04-2009","6.863","6.863","6.863","6.863","-2.17%"
"06-04-2009","7.015","7.015","7.015","7.015","0.66%"
"04-04-2009","6.969","6.969","6.969","6.969","0.26%"
"02-04-2009","6.951","6.951","6.951","6.951","-0.90%"
"31-03-2009","7.014","7.014","7.014","7.014","-0.85%"
"30-03-2009","7.074","7.074","7.074","7.074","1.16%"
"28-03-2009","6.993","6.993","6.993","6.993","-0.54%"
"26-03-2009","7.031","7.031","7.031","7.031","3.58%"
"25-03-2009","6.788","6.788","6.788","6.788","1.30%"
"24-03-2009","6.701","6.701","6.701","6.701","0.80%"
"23-03-2009","6.648","6.648","6.648","6.648","-2.99%"
"20-03-2009","6.853","6.853","6.853","6.853","0.60%"
"19-03-2009","6.812","6.812","6.812","6.812","1.67%"
"18-03-2009","6.700","6.700","6.700","6.700","-0.83%"
"17-03-2009","6.756","6.756","6.756","6.756","1.99%"
"16-03-2009","6.624","6.624","6.624","6.624","-2.87%"
"13-03-2009","6.820","6.820","6.820","6.820","-3.63%"
"12-03-2009","7.077","7.077","7.077","7.077","4.38%"
"09-03-2009","6.780","6.780","6.780","6.780","0.41%"
"06-03-2009","6.752","6.752","6.752","6.752","5.02%"
"05-03-2009","6.429","6.429","6.429","6.429","-0.22%"
"04-03-2009","6.443","6.443","6.443","6.443","1.18%"
"03-03-2009","6.368","6.368","6.368","6.368","1.06%"
"02-03-2009","6.301","6.301","6.301","6.301","-0.43%"
"27-02-2009","6.328","6.328","6.328","6.328","-2.75%"
"26-02-2009","6.507","6.507","6.507","6.507","-2.37%"
"25-02-2009","6.665","6.665","6.665","6.665","1.05%"
"24-02-2009","6.596","6.596","6.596","6.596","4.48%"
"19-02-2009","6.313","6.313","6.313","6.313","-0.85%"
"18-02-2009","6.367","6.367","6.367","6.367","-1.88%"
"17-02-2009","6.489","6.489","6.489","6.489","1.15%"
"16-02-2009","6.415","6.415","6.415","6.415","4.22%"
"13-02-2009","6.155","6.155","6.155","6.155","-0.44%"
"12-02-2009","6.182","6.182","6.182","6.182","-2.12%"
"11-02-2009","6.316","6.316","6.316","6.316","-2.14%"
"10-02-2009","6.454","6.454","6.454","6.454","2.17%"
"09-02-2009","6.317","6.317","6.317","6.317","-0.11%"
"06-02-2009","6.324","6.324","6.324","6.324","-2.71%"
"05-02-2009","6.500","6.500","6.500","6.500","1.36%"
"04-02-2009","6.413","6.413","6.413","6.413","0.85%"
"03-02-2009","6.359","6.359","6.359","6.359","3.08%"
"02-02-2009","6.169","6.169","6.169","6.169","-0.29%"
"30-01-2009","6.187","6.187","6.187","6.187","1.28%"
"29-01-2009","6.109","6.109","6.109","6.109","0.86%"
"28-01-2009","6.057","6.057","6.057","6.057","1.53%"
"27-01-2009","5.966","5.966","5.966","5.966","3.90%"
"24-01-2009","5.742","5.742","5.742","5.742","-0.10%"
"23-01-2009","5.748","5.748","5.748","5.748","-1.14%"
"22-01-2009","5.814","5.814","5.814","5.814","-1.11%"
"21-01-2009","5.879","5.879","5.879","5.879","3.47%"
"20-01-2009","5.682","5.682","5.682","5.682","1.46%"
"19-01-2009","5.600","5.600","5.600","5.600","0.21%"
"16-01-2009","5.588","5.588","5.588","5.588","0.52%"
"15-01-2009","5.559","5.559","5.559","5.559","-0.30%"
"14-01-2009","5.576","5.576","5.576","5.576","-1.81%"
"13-01-2009","5.679","5.679","5.679","5.679","-2.84%"
"12-01-2009","5.845","5.845","5.845","5.845","-3.36%"
"09-01-2009","6.048","6.048","6.048","6.048","1.10%"
"07-01-2009","5.982","5.982","5.982","5.982","13.02%"
"06-01-2009","5.293","5.293","5.293","5.293","2.34%"
"05-01-2009","5.172","5.172","5.172","5.172","-3.31%"
"02-01-2009","5.349","5.349","5.349","5.349","1.40%"
"01-01-2009","5.275","5.275","5.275","5.275","0.29%"
"31-12-2008","5.260","5.260","5.260","5.260","-1.44%"
"30-12-2008","5.337","5.337","5.337","5.337","-3.82%"
"29-12-2008","5.549","5.549","5.549","5.549","-1.23%"
"26-12-2008","5.618","5.618","5.618","5.618","0.27%"
"24-12-2008","5.603","5.603","5.603","5.603","-2.49%"
"23-12-2008","5.746","5.746","5.746","5.746","0.42%"
"22-12-2008","5.722","5.722","5.722","5.722","2.69%"
"19-12-2008","5.572","5.572","5.572","5.572","-0.04%"
"18-12-2008","5.574","5.574","5.574","5.574","-4.11%"
"17-12-2008","5.813","5.813","5.813","5.813","-3.29%"
"16-12-2008","6.011","6.011","6.011","6.011","-2.70%"
"15-12-2008","6.178","6.178","6.178","6.178","-0.83%"
"12-12-2008","6.230","6.230","6.230","6.230","-3.75%"
"11-12-2008","6.473","6.473","6.473","6.473","-2.29%"
"10-12-2008","6.625","6.625","6.625","6.625","-1.00%"
"08-12-2008","6.692","6.692","6.692","6.692","-1.17%"
"05-12-2008","6.771","6.771","6.771","6.771","-1.37%"
"04-12-2008","6.865","6.865","6.865","6.865","1.15%"
"03-12-2008","6.787","6.787","6.787","6.787","-3.26%"
"02-12-2008","7.016","7.016","7.016","7.016","-0.69%"
"01-12-2008","7.065","7.065","7.065","7.065","-0.21%"
"28-11-2008","7.080","7.080","7.080","7.080","-0.45%"
"26-11-2008","7.112","7.112","7.112","7.112","-1.43%"
"25-11-2008","7.215","7.215","7.215","7.215","0.19%"
"24-11-2008","7.201","7.201","7.201","7.201","-0.30%"
"21-11-2008","7.223","7.223","7.223","7.223","-0.40%"
"20-11-2008","7.252","7.252","7.252","7.252","-2.04%"
"19-11-2008","7.403","7.403","7.403","7.403","-0.94%"
"18-11-2008","7.473","7.473","7.473","7.473","-0.48%"
"17-11-2008","7.509","7.509","7.509","7.509","0.55%"
"14-11-2008","7.468","7.468","7.468","7.468","-2.15%"
"12-11-2008","7.632","7.632","7.632","7.632","-0.65%"
"11-11-2008","7.682","7.682","7.682","7.682","-0.43%"
"10-11-2008","7.715","7.715","7.715","7.715","0.05%"
"07-11-2008","7.711","7.711","7.711","7.711","-0.04%"
"06-11-2008","7.714","7.714","7.714","7.714","-0.63%"
"05-11-2008","7.763","7.763","7.763","7.763","1.73%"
"04-11-2008","7.631","7.631","7.631","7.631","0.93%"
"03-11-2008","7.561","7.561","7.561","7.561","1.11%"
"31-10-2008","7.478","7.478","7.478","7.478","-0.45%"
"29-10-2008","7.512","7.512","7.512","7.512","-1.29%"
"27-10-2008","7.610","7.610","7.610","7.610","-0.95%"
"24-10-2008","7.683","7.683","7.683","7.683","1.53%"
"23-10-2008","7.567","7.567","7.567","7.567","-0.29%"
"22-10-2008","7.589","7.589","7.589","7.589","0.96%"
"20-10-2008","7.517","7.517","7.517","7.517","-2.44%"
"17-10-2008","7.705","7.705","7.705","7.705","-0.12%"
"16-10-2008","7.714","7.714","7.714","7.714","-2.71%"
"15-10-2008","7.929","7.929","7.929","7.929","-0.56%"
"14-10-2008","7.974","7.974","7.974","7.974","2.43%"
"13-10-2008","7.785","7.785","7.785","7.785","-0.37%"
"10-10-2008","7.814","7.814","7.814","7.814","-2.04%"
"08-10-2008","7.977","7.977","7.977","7.977","-1.45%"
"07-10-2008","8.094","8.094","8.094","8.094","-0.10%"
"06-10-2008","8.102","8.102","8.102","8.102","-2.28%"
"03-10-2008","8.291","8.291","8.291","8.291","-2.00%"
"01-10-2008","8.460","8.460","8.460","8.460","-1.82%"
"29-09-2008","8.617","8.617","8.617","8.617","0.43%"
"26-09-2008","8.580","8.580","8.580","8.580","0.09%"
"25-09-2008","8.572","8.572","8.572","8.572","-0.70%"
"24-09-2008","8.632","8.632","8.632","8.632","2.44%"
"23-09-2008","8.426","8.426","8.426","8.426","-0.45%"
"22-09-2008","8.464","8.464","8.464","8.464","0.58%"
"19-09-2008","8.415","8.415","8.415","8.415","0.37%"
"18-09-2008","8.384","8.384","8.384","8.384","2.43%"
"17-09-2008","8.185","8.185","8.185","8.185","1.09%"
"16-09-2008","8.097","8.097","8.097","8.097","-0.65%"
"15-09-2008","8.150","8.150","8.150","8.150","-2.37%"
